statePostalCode,state,county,stationId,placeName,totalArea,network,landUseCode,sampleTypeDescription,sampleMediumDescription,siteVisitPurposeDescription,resultDatetime,Ammonia_wf_00608,Ammonia_wf_00608_RemarkCode,Ammonia_wf_00608_RemarkName,Ammonia_wf_00608_ReportUnits,NO3+NO2_wf_00631,NO3+NO2_wf_00631_RemarkCode,NO3+NO2_wf_00631_RemarkName,NO3+NO2_wf_00631_ReportUnits,Phosphorus_wu_00665,Phosphorus_wu_00665_RemarkCode,Phosphorus_wu_00665_RemarkName,Phosphorus_wu_00665_ReportUnits,Phosphorus_wf_00666,Phosphorus_wf_00666_RemarkCode,Phosphorus_wf_00666_RemarkName,Phosphorus_wf_00666_ReportUnits,Orthophosphate__00671,Orthophosphate__00671_RemarkCode,Orthophosphate__00671_RemarkName,Orthophosphate__00671_ReportUnits,Totalnitrogen__62855,Totalnitrogen__62855_RemarkCode,Totalnitrogen__62855_RemarkName,Totalnitrogen__62855_ReportUnits
NJ,NEW JERSEY,ATLANTIC,1411110,GREAT EGG HARBOR RIVER AT WEYMOUTH NJ,154,OTHER,fo,REGULAR,SURFACE WATER,NULL VALUE (IN NWIS),8/8/06 9:50,0.02008,--,,mg/l as N,0.595,--,,mg/l as N,0.0265,--,,mg/l,,,,,0.00684,--,,mg/l as P,0.774,--,,mg/l
NJ,NEW JERSEY,ATLANTIC,1411110,GREAT EGG HARBOR RIVER AT WEYMOUTH NJ,154,OTHER,fo,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",6/16/97 12:10,0.045,--,,mg/l as N,0.436,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390450,SADDLE RIVER AT UPPER SADDLE RIVER NJ,10.9,OTHER,ot,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",6/9/97 15:10,0.015,<,less than,mg/l as N,0.755,--,,mg/l as N,0.02,--,,mg/l,0.044,--,,mg/l,0.042,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"EXTREME HIGH FLOW, SURFACE-WATER",10/27/97 10:30,0.015,<,less than,mg/l as N,0.687,--,,mg/l as N,0.069,--,,mg/l,0.032,--,,mg/l,0.032,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"EXTREME HIGH FLOW, SURFACE-WATER",12/30/97 10:40,0.02,<,less than,mg/l as N,0.754,--,,mg/l as N,0.074,--,,mg/l,0.034,--,,mg/l,0.04,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/1/96 11:50,0.03,--,,mg/l as N,1.2,--,,mg/l as N,0.03,--,,mg/l,0.01,--,,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/16/96 10:50,0.04,--,,mg/l as N,0.99,--,,mg/l as N,0.01,--,,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/30/96 11:30,0.02,--,,mg/l as N,1.6,--,,mg/l as N,0.04,--,,mg/l,0.01,<,less than,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",6/10/96 11:20,0.07,--,,mg/l as N,1.4,--,,mg/l as N,0.04,--,,mg/l,0.02,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",6/27/96 10:40,0.015,<,less than,mg/l as N,1.6,--,,mg/l as N,0.02,--,,mg/l,0.02,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",8/1/96 11:30,0.03,--,,mg/l as N,1.3,--,,mg/l as N,0.04,--,,mg/l,0.04,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",8/22/96 10:50,0.02,--,,mg/l as N,1.7,--,,mg/l as N,0.02,--,,mg/l,0.03,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",9/18/96 11:00,0.03,--,,mg/l as N,1.1,--,,mg/l as N,0.08,--,,mg/l,0.04,--,,mg/l,0.05,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",10/16/96 12:50,0.04,--,,mg/l as N,1.6,--,,mg/l as N,0.04,--,,mg/l,0.02,--,,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",11/12/96 13:10,0.04,--,,mg/l as N,1.6,--,,mg/l as N,0.02,--,,mg/l,0.01,<,less than,mg/l,0.01,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",12/11/96 13:30,0.02,--,,mg/l as N,1.8,--,,mg/l as N,0.02,--,,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",1/7/97 13:50,0.015,<,less than,mg/l as N,1.8,--,,mg/l as N,0.01,--,,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",2/27/97 14:20,0.015,<,less than,mg/l as N,1.7,--,,mg/l as N,0.02,--,,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",4/2/97 14:20,0.015,<,less than,mg/l as N,1.6,--,,mg/l as N,0.03,--,,mg/l,0.01,<,less than,mg/l,0.01,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",4/23/97 13:50,0.016,--,,mg/l as N,1.469,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/21/97 12:40,0.03,--,,mg/l as N,1.391,--,,mg/l as N,0.018,--,,mg/l,0.01,<,less than,mg/l,0.012,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",6/9/97 12:10,0.027,--,,mg/l as N,1.729,--,,mg/l as N,0.026,--,,mg/l,0.01,<,less than,mg/l,0.034,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",7/23/97 14:30,0.015,<,less than,mg/l as N,1.174,--,,mg/l as N,0.057,--,,mg/l,0.01,<,less than,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",8/27/97 13:20,0.015,<,less than,mg/l as N,1.519,--,,mg/l as N,0.024,--,,mg/l,0.01,<,less than,mg/l,0.019,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",9/23/97 13:40,0.043,--,,mg/l as N,1.781,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.015,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",10/20/97 10:30,0.015,<,less than,mg/l as N,1.399,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",11/19/97 13:10,,,,,1.53,--,,mg/l as N,0.01,<,less than,mg/l,0.015,--,,mg/l,0.019,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",12/22/97 13:20,0.02,<,less than,mg/l as N,1.491,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",1/20/98 14:30,0.02,<,less than,mg/l as N,1.564,--,,mg/l as N,0.017,--,,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",2/24/98 10:40,0.02,<,less than,mg/l as N,0.864,--,,mg/l as N,0.049,--,,mg/l,0.01,<,less than,mg/l,0.017,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",3/23/98 14:20,0.028,--,,mg/l as N,1.439,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",4/8/98 14:00,0.024,--,,mg/l as N,1.161,--,,mg/l as N,0.012,--,,mg/l,0.012,--,,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/11/98 10:50,0.088,--,,mg/l as N,0.792,--,,mg/l as N,0.13,--,,mg/l,0.052,--,,mg/l,0.04,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390500,SADDLE RIVER AT RIDGEWOOD NJ,21.6,URBAN,rs,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",6/24/98 13:40,0.02,<,less than,mg/l as N,1.62,--,,mg/l as N,0.051,--,,mg/l,0.045,--,,mg/l,0.031,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1390815,HOHOKUS BK DS W CRESCENT AVE AT ALLENDALE NJ,9.45,URBAN,rs,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",6/9/97 13:30,0.045,--,,mg/l as N,0.922,--,,mg/l as N,0.026,--,,mg/l,0.028,--,,mg/l,0.027,--,,mg/l as P,,,,
NJ,NEW JERSEY,BERGEN,1391500,SADDLE RIVER AT LODI NJ,54.6,URBAN,ci,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",6/9/97 10:50,0.412,--,,mg/l as N,5.939,--,,mg/l as N,0.988,--,,mg/l,0.818,--,,mg/l,0.767,--,,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1409439,SKIT BRANCH AT HAMPTON FURNACE NJ,10.8,OTHER,fo,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",5/19/98 10:50,0.049,--,,mg/l as N,0.05,<,less than,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,--,,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1409750,WB WADING R ABOVE TULPEHOCKEN C NEAR JENKINS NJ,50.6,OTHER,fo,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",5/18/98 13:40,0.028,--,,mg/l as N,0.05,<,less than,mg/l as N,0.026,--,,mg/l,0.01,<,less than,mg/l,0.023,--,,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1409790,LITTLE HAUKEN RUN AT RT 563 NEAR JENKINS NJ,6.08,AG,ag,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",5/18/98 10:20,0.063,--,,mg/l as N,0.05,<,less than,mg/l as N,0.045,--,,mg/l,0.047,--,,mg/l,0.035,--,,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1467000,NORTH BRANCH RANCOCAS CREEK AT PEMBERTON NJ,118,OTHER,rf,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",5/12/99 12:50,0.025,--,,mg/l as N,0.05,<,less than,mg/l as N,0.03,--,,mg/l,0.004,<,less than,mg/l,0.013,--,,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1467000,NORTH BRANCH RANCOCAS CREEK AT PEMBERTON NJ,118,OTHER,rf,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",9/15/99 9:20,0.029,--,,mg/l as N,0.05,<,less than,mg/l as N,0.029,--,,mg/l,0.004,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1467000,NORTH BRANCH RANCOCAS CREEK AT PEMBERTON NJ,118,OTHER,rf,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",6/27/00 10:10,0.082,--,,mg/l as N,0.116,--,,mg/l as N,0.08,--,,mg/l,0.026,--,,mg/l,0.017,--,,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1467000,NORTH BRANCH RANCOCAS CREEK AT PEMBERTON NJ,118,OTHER,rf,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",10/3/00 12:20,0.026,--,,mg/l as N,0.051,--,,mg/l as N,0.034,--,,mg/l,0.01,--,,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1467000,NORTH BRANCH RANCOCAS CREEK AT PEMBERTON NJ,118,OTHER,rf,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",5/16/01 9:20,0.041,<,less than,mg/l as N,0.059,--,,mg/l as N,0.054,--,,mg/l,0.009,--,,mg/l,0.018,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,BURLINGTON,1467000,NORTH BRANCH RANCOCAS CREEK AT PEMBERTON NJ,118,OTHER,rf,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",8/29/01 9:40,0.04,<,less than,mg/l as N,0.065,E,estimated,mg/l as N,0.0435,--,,mg/l,0.0086,--,,mg/l,0.02,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,140940370,SLEEPER BRANCH NEAR ATSION NJ,16.1,OTHER,fo,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",5/20/98 10:20,0.044,--,,mg/l as N,0.408,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,140940970,ALBERTSON BROOK NEAR ELM NJ,17.1,OTHER,fo,REGULAR,SURFACE WATER,"SYNOPTIC, SURFACE-WATER",5/20/98 14:10,0.041,--,,mg/l as N,0.477,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"EXTREME HIGH FLOW, SURFACE-WATER",7/13/96 19:30,0.04,--,,mg/l as N,0.07,--,,mg/l as N,0.07,--,,mg/l,0.04,--,,mg/l,0.04,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",4/22/96 11:40,0.03,--,,mg/l as N,0.28,--,,mg/l as N,0.02,--,,mg/l,0.03,--,,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",4/29/96 10:55,0.03,--,,mg/l as N,0.2,--,,mg/l as N,0.03,--,,mg/l,0.03,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/6/96 10:40,0.03,--,,mg/l as N,0.17,--,,mg/l as N,0.04,--,,mg/l,0.03,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/15/96 10:50,0.03,--,,mg/l as N,0.19,--,,mg/l as N,0.04,--,,mg/l,0.03,--,,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/21/96 9:40,0.04,--,,mg/l as N,0.08,--,,mg/l as N,0.04,--,,mg/l,0.04,--,,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",5/28/96 10:30,0.05,--,,mg/l as N,0.34,--,,mg/l as N,0.09,--,,mg/l,0.06,--,,mg/l,0.04,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",6/3/96 10:10,0.03,--,,mg/l as N,0.33,--,,mg/l as N,0.05,--,,mg/l,0.04,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",6/12/96 10:30,0.03,--,,mg/l as N,0.37,--,,mg/l as N,0.08,--,,mg/l,0.05,--,,mg/l,0.04,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",6/17/96 10:00,0.07,--,,mg/l as N,0.26,--,,mg/l as N,0.06,--,,mg/l,0.06,--,,mg/l,0.06,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",6/24/96 10:20,0.07,--,,mg/l as N,0.22,--,,mg/l as N,0.13,--,,mg/l,0.09,--,,mg/l,0.08,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",7/8/96 10:40,0.08,--,,mg/l as N,0.35,--,,mg/l as N,0.08,--,,mg/l,0.07,--,,mg/l,0.08,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",7/18/96 11:30,0.07,--,,mg/l as N,0.1,--,,mg/l as N,0.09,--,,mg/l,0.1,--,,mg/l,0.1,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",7/31/96 10:30,0.015,<,less than,mg/l as N,0.26,--,,mg/l as N,0.05,--,,mg/l,0.06,--,,mg/l,0.07,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",8/21/96 11:00,0.02,--,,mg/l as N,0.25,--,,mg/l as N,0.05,--,,mg/l,0.05,--,,mg/l,0.06,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",9/4/96 10:10,0.015,<,less than,mg/l as N,0.39,--,,mg/l as N,0.05,--,,mg/l,0.03,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",9/16/96 10:20,0.05,--,,mg/l as N,0.58,--,,mg/l as N,0.02,--,,mg/l,0.02,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",10/9/96 11:00,0.02,--,,mg/l as N,0.22,--,,mg/l as N,0.04,--,,mg/l,0.04,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",10/19/96 9:40,0.02,--,,mg/l as N,0.3,--,,mg/l as N,0.08,--,,mg/l,0.03,--,,mg/l,0.03,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",11/18/96 10:40,0.04,--,,mg/l as N,0.62,--,,mg/l as N,0.01,--,,mg/l,0.02,--,,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",12/9/96 11:00,0.015,<,less than,mg/l as N,0.1,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.02,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",1/8/97 10:30,0.02,--,,mg/l as N,0.58,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",1/15/97 9:50,0.04,--,,mg/l as N,0.68,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",2/11/97 10:00,0.02,--,,mg/l as N,0.58,--,,mg/l as N,0.01,<,less than,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",2/26/97 10:50,0.02,--,,mg/l as N,0.58,--,,mg/l as N,0.01,--,,mg/l,0.01,<,less than,mg/l,0.01,--,,mg/l as P,,,,
NJ,NEW JERSEY,CAMDEN,1410784,GREAT EGG HARBOR R NEAR SICKLERVILLE NJ,15.1,URBAN,ur,REGULAR,SURFACE WATER,"FIXED FREQUENCY, SURFACE-WATER",3/11/97 10:20,0.015,<,less than,mg/l as N,0.35,--,,mg/l as N,0.02,--,,mg/l,0.01,<,less than,mg/l,0.01,<,less than,mg/l as P,,,,
